年,月,日,時,水戸石川一般環境大気測定局,独立行政法人国立環境研究所,旧笠間支所,宇都宮市中央生涯学習センター,栃木県林業センター,日光特別地域気象観測所,群馬県衛生環境研究所,群馬県林木育種場,さいたま市役所,飯能市役所,寄居町役場,東邦大学,千葉県環境研究センター,千葉県森林研究センター,君津市糠田測定局,東京都多摩小平保健所,独立行政法人森林総研多摩森林科学園,神奈川県庁分庁舎,川崎生命科学・環境研究センター,神奈川県自然環境保全センター
2016,4,17,19,16,8,32,73,53,28,176,180,110,49,225,0,0,4,0,4,94,8,0,73
2016,4,17,20,16,4,77,57,32,28,73,90,20,77,635,0,4,8,0,4,45,0,4,36
2016,4,17,21,12,4,45,90,16,24,12,82,12,86,467,0,4,12,0,0,24,0,8,49
2016,4,17,22,8,8,12,28,16,20,209,57,4,73,233,0,4,4,4,0,12,0,0,98
2016,4,17,23,4,12,36,28,12,24,217,73,0,61,200,0,8,4,0,8,8,4,12,61
2016,4,17,24,8,4,20,57,0,16,303,118,20,53,69,0,4,0,0,12,24,8,0,28
2016,4,18,1,16,8,4,53,12,57,204,57,0,106,254,12,0,0,8,24,36,4,0,69
2016,4,18,2,20,4,4,65,12,32,114,82,20,127,483,0,8,8,4,4,16,12,4,90
2016,4,18,3,36,20,4,53,12,49,250,213,12,250,676,0,16,12,4,8,4,0,16,73
2016,4,18,4,41,8,0,69,49,49,270,467,24,168,619,4,0,0,4,8,4,0,4,118
2016,4,18,5,24,0,32,69,45,32,385,545,16,274,196,0,0,8,0,8,0,4,0,164
2016,4,18,6,73,0,106,53,69,41,393,504,0,323,57,0,8,4,4,20,32,0,4,147
2016,4,18,7,98,20,200,106,229,20,512,746,16,258,131,8,49,36,8,8,122,8,24,266
2016,4,18,8,110,61,373,254,479,45,139,569,65,209,250,8,28,122,12,12,110,49,24,213
2016,4,18,9,118,73,336,172,401,45,373,479,196,110,245,0,12,270,4,20,164,28,94,200
2016,4,18,10,82,61,434,159,221,20,196,196,180,118,164,0,4,188,28,49,82,4,69,164
2016,4,18,11,102,32,315,90,225,590,200,73,106,102,53,0,12,196,20,57,57,20,86,250
2016,4,18,12,53,53,336,82,184,209,209,41,102,86,65,4,12,69,12,73,90,16,114,86
2016,4,18,13,57,28,204,135,188,151,278,196,65,77,24,16,16,151,24,41,69,28,36,131
2016,4,18,14,73,24,258,147,258,114,450,122,86,180,57,16,16,164,8,61,172,16,102,266
2016,4,18,15,53,20,184,147,233,118,463,86,188,192,82,4,16,172,16,24,229,16,106,278
2016,4,18,16,106,16,168,77,237,90,217,41,155,143,172,8,28,32,28,65,139,20,53,266
2016,4,18,17,114,41,389,28,53,32,221,32,45,385,229,12,24,16,28,110,41,16,90,164
2016,4,18,18,73,12,118,4,36,16,127,28,82,159,131,12,94,12,57,32,209,12,147,184
2016,4,18,19,49,0,188,8,41,0,94,8,32,57,131,4,32,8,12,16,110,32,98,533
2016,4,18,20,0,0,0,4,12,8,159,45,8,32,0,0,16,16,0,4,57,4,12,373
2016,4,18,21,8,16,0,8,20,4,135,,0,16,8,16,12,16,0,4,20,20,8,69
2016,4,18,22,12,8,0,4,24,12,49,49,8,16,20,20,16,12,0,8,4,8,16,36
2016,4,18,23,4,12,0,4,16,28,28,36,20,12,61,0,4,4,8,4,28,0,4,36
2016,4,18,24,12,0,4,24,4,16,36,20,0,32,143,12,20,4,16,4,20,4,12,53
2016,4,19,1,16,0,8,12,12,12,16,24,16,20,258,8,4,4,4,12,0,16,4,131
2016,4,19,2,8,4,0,4,4,41,28,41,0,32,90,0,49,0,8,12,12,28,8,102
2016,4,19,3,16,8,4,0,12,65,53,24,4,24,57,0,36,12,8,20,12,28,4,45
2016,4,19,4,36,0,0,8,8,45,12,45,20,24,61,8,28,8,0,20,0,28,12,36
2016,4,19,5,32,16,4,4,12,8,20,45,12,8,53,4,49,12,4,28,8,8,4,24
2016,4,19,6,24,16,0,32,41,0,49,45,12,24,53,4,24,12,0,16,4,36,16,4
2016,4,19,7,45,16,0,61,135,8,41,36,20,28,209,0,69,20,16,16,57,61,36,32
2016,4,19,8,94,32,57,94,110,217,61,28,114,36,295,28,172,106,73,16,172,28,45,192
2016,4,19,9,147,24,139,61,135,754,110,12,61,65,86,24,114,86,16,12,53,16,57,73
2016,4,19,10,65,57,180,57,147,266,110,32,73,28,106,36,110,114,32,12,94,12,28,73
2016,4,19,11,57,53,147,65,86,528,49,,57,45,82,28,57,94,61,8,53,28,98,36
2016,4,19,12,73,41,176,61,94,155,77,,49,65,61,32,32,32,36,8,45,32,131,28
2016,4,19,13,41,16,131,73,45,53,282,,53,41,28,36,16,49,4,20,45,41,61,69
2016,4,19,14,20,8,184,36,61,57,254,143,41,61,49,36,20,45,8,4,41,36,65,45
2016,4,19,15,4,32,90,49,127,20,209,114,12,57,16,16,65,28,12,8,36,16,36,36
2016,4,19,16,12,16,90,24,65,45,254,147,36,53,45,24,28,24,16,4,36,24,16,36
2016,4,19,17,28,4,45,4,12,106,266,36,57,49,192,8,8,4,8,8,45,4,12,94
2016,4,19,18,36,16,69,4,0,90,122,61,49,172,94,4,45,4,41,12,82,8,36,122
2016,4,19,19,24,0,8,0,12,184,139,28,41,164,61,4,12,8,32,16,118,8,90,164
2016,4,19,20,8,0,0,0,4,12,57,45,4,12,12,4,102,41,0,4,20,49,49,299
2016,4,19,21,4,0,8,8,4,8,49,16,0,0,16,0,8,8,0,16,12,16,0,82
2016,4,19,22,28,0,4,8,0,8,24,20,12,20,36,0,0,0,8,0,16,4,4,69
2016,4,19,23,20,4,0,8,0,0,20,8,4,12,151,0,4,0,0,0,16,4,4,28
2016,4,19,24,4,4,0,4,0,16,57,16,36,32,90,4,8,4,12,4,0,0,8,12
2016,4,20,1,20,8,0,4,0,4,16,4,4,266,102,4,16,24,16,4,0,0,4,41
2016,4,20,2,4,4,0,12,0,0,28,0,4,233,41,0,32,12,16,12,4,4,0,36
2016,4,20,3,12,4,0,8,0,0,24,16,4,151,28,0,4,4,8,28,4,8,16,49
2016,4,20,4,4,0,0,8,49,8,24,12,12,127,32,0,0,4,0,12,4,12,8,16
2016,4,20,5,0,0,0,0,8,4,45,16,16,24,16,4,12,4,0,32,4,4,12,49
2016,4,20,6,4,0,0,0,0,16,28,24,0,69,36,0,16,8,4,8,0,8,4,12
2016,4,20,7,0,4,0,28,0,8,4,28,4,151,32,8,28,20,4,16,69,8,69,28
2016,4,20,8,4,8,0,12,24,12,20,36,24,32,57,8,16,20,4,16,45,24,65,94
2016,4,20,9,24,20,41,28,57,12,45,24,28,28,16,8,90,20,20,20,82,4,12,86
2016,4,20,10,28,20,106,12,94,8,57,20,20,24,28,24,131,20,12,0,77,24,24,53
2016,4,20,11,12,4,86,69,32,36,73,,16,65,4,45,49,24,41,8,41,4,36,28
2016,4,20,12,16,16,69,20,65,28,41,,12,36,41,28,49,36,24,20,41,20,45,36
2016,4,20,13,4,24,77,36,65,41,82,,32,16,12,8,28,16,36,12,45,8,114,24
2016,4,20,14,20,36,61,24,61,53,77,4,65,12,24,20,36,12,24,4,41,24,164,24
2016,4,20,15,32,12,20,32,53,57,94,28,28,57,12,36,32,57,20,4,20,20,86,45
2016,4,20,16,16,16,12,8,20,45,102,24,36,41,32,8,12,20,12,8,8,12,82,61
2016,4,20,17,20,20,65,45,45,36,139,24,139,16,4,4,4,45,32,4,12,20,32,45
2016,4,20,18,32,12,20,45,45,49,233,61,41,49,28,12,0,20,20,4,32,16,77,20
2016,4,20,19,24,0,61,20,65,36,106,65,28,32,114,16,4,12,20,4,8,8,16,20
2016,4,20,20,0,12,41,32,49,86,204,49,8,61,98,4,24,8,20,4,4,32,16,73
2016,4,20,21,12,12,28,41,28,65,114,36,4,28,118,0,4,16,16,0,4,36,0,53
2016,4,20,22,0,8,24,45,28,4,204,24,45,36,16,4,12,8,8,0,24,20,12,28
2016,4,20,23,12,12,12,12,41,32,45,32,0,57,20,8,4,8,8,0,12,0,0,12
2016,4,20,24,12,0,12,20,12,12,61,4,8,73,8,0,0,4,0,16,8,16,8,28
2016,4,21,1,8,12,4,20,12,20,98,28,12,77,4,0,8,0,4,16,4,16,4,16
2016,4,21,2,0,0,4,20,8,16,69,16,36,98,16,0,0,4,4,20,8,0,12,16
2016,4,21,3,4,24,4,8,20,4,77,32,0,90,12,0,0,0,0,32,8,8,8,8
2016,4,21,4,4,32,0,32,8,0,94,16,49,69,53,0,4,0,0,57,16,12,28,16
2016,4,21,5,8,20,24,16,16,0,159,69,32,32,49,0,0,0,0,49,0,4,16,20
2016,4,21,6,12,28,12,32,24,0,73,20,41,65,20,0,0,0,0,69,4,16,8,36
2016,4,21,7,20,20,65,32,16,0,217,16,118,118,53,0,0,0,12,90,12,20,0,49
2016,4,21,8,24,12,94,32,86,4,180,20,209,110,114,8,4,12,4,4,73,20,20,24
2016,4,21,9,28,57,49,73,94,16,180,57,299,106,192,0,8,49,4,24,110,61,12,53
2016,4,21,10,41,49,41,53,94,28,57,16,204,69,184,32,61,,28,65,122,12,28,41
2016,4,21,11,94,266,110,28,94,16,82,16,172,106,180,12,32,,16,8,57,65,184,49
2016,4,21,12,127,57,82,45,77,49,86,28,147,102,86,0,24,,12,20,155,41,315,28
2016,4,21,13,102,28,53,122,114,57,151,49,57,180,82,0,20,57,24,4,77,49,110,16
2016,4,21,14,45,16,36,94,90,57,151,12,36,106,106,4,12,65,32,4,69,65,61,28
2016,4,21,15,57,12,24,57,94,45,164,41,20,180,106,12,4,61,0,4,45,53,90,24
2016,4,21,16,20,12,28,28,28,16,32,20,45,131,217,4,8,28,8,0,16,20,53,24
2016,4,21,17,24,8,12,12,0,4,127,69,24,106,61,4,4,16,4,4,28,16,28,45
2016,4,21,18,4,8,4,0,0,0,4,0,0,20,53,0,4,0,0,4,28,4,4,12
2016,4,21,19,0,4,0,0,0,0,0,12,4,8,32,4,0,0,4,0,12,8,4,8
2016,4,21,20,8,8,0,8,0,0,8,4,0,0,20,0,4,8,0,4,0,4,0,4
2016,4,21,21,0,12,0,0,4,0,0,,12,0,8,0,4,8,0,0,0,4,0,4
2016,4,21,22,0,4,0,0,0,0,0,0,0,8,4,4,0,0,0,12,0,0,0,0
2016,4,21,23,4,4,4,16,0,0,0,4,0,0,8,0,12,0,0,0,4,0,0,4
2016,4,21,24,0,0,0,0,8,0,0,12,4,4,0,0,0,0,0,0,4,0,0,0
2016,4,22,1,0,0,0,0,0,0,4,8,4,0,0,0,8,0,0,0,0,0,4,12
2016,4,22,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,4,22,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4
2016,4,22,4,0,0,0,0,0,0,0,4,4,8,4,0,8,4,0,0,0,0,0,0
2016,4,22,5,0,4,0,0,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,8
2016,4,22,6,0,0,0,0,0,16,8,24,0,0,0,0,0,0,0,4,45,0,8,0
2016,4,22,7,0,0,0,0,0,12,12,,0,32,0,0,4,0,0,0,368,0,20,4
2016,4,22,8,4,4,8,20,8,36,12,82,0,32,57,0,8,4,0,4,8,12,12,8
2016,4,22,9,4,0,135,4,12,118,8,53,45,32,28,4,77,4,4,8,12,8,24,32
2016,4,22,10,28,135,102,20,45,53,24,41,20,36,32,8,131,8,8,12,77,12,4,82
2016,4,22,11,24,12,127,49,65,86,73,53,28,86,53,20,172,4,4,12,98,57,8,180
2016,4,22,12,45,8,213,102,49,36,36,36,36,28,28,4,94,32,4,8,61,0,16,98
2016,4,22,13,57,12,90,118,77,32,41,24,12,8,36,45,114,98,4,0,69,16,20,98
2016,4,22,14,73,20,16,106,110,0,98,,32,36,12,16,69,16,12,0,73,4,16,65
2016,4,22,15,94,4,127,90,110,4,65,20,57,20,12,24,53,24,41,12,49,8,36,69
2016,4,22,16,20,8,24,94,114,36,28,,49,20,36,16,36,24,16,4,53,16,28,45
2016,4,22,17,20,4,53,69,65,20,86,20,12,32,90,4,45,4,12,8,16,12,41,82
2016,4,22,18,20,8,8,61,41,36,102,32,12,16,16,0,53,0,4,4,57,16,45,180
2016,4,22,19,4,0,36,61,65,28,82,41,20,24,4,8,16,4,8,0,4,8,4,41
2016,4,22,20,12,0,32,61,49,53,20,0,32,12,4,0,4,0,4,0,32,0,4,36
2016,4,22,21,0,8,12,53,94,0,16,0,4,16,8,0,0,0,0,0,20,4,8,16
2016,4,22,22,0,0,0,45,53,0,24,,8,8,8,0,4,8,0,4,20,0,0,8
2016,4,22,23,0,0,86,20,65,0,12,4,12,12,0,0,4,0,0,8,32,0,4,20
2016,4,22,24,4,0,274,4,36,0,57,16,0,28,8,0,8,0,0,0,20,8,0,12
2016,4,23,1,0,4,8,12,0,0,28,4,4,36,12,0,12,0,0,4,16,0,4,12
2016,4,23,2,0,0,0,16,4,0,61,0,4,12,8,0,8,4,0,4,12,0,4,8
2016,4,23,3,0,0,0,4,0,4,24,0,8,8,0,0,16,0,0,0,16,4,8,12
2016,4,23,4,20,4,0,4,4,0,61,20,0,16,8,8,4,0,0,8,4,4,4,12
2016,4,23,5,20,8,8,0,0,4,24,16,12,20,8,0,4,0,4,0,0,0,4,8
2016,4,23,6,12,12,8,0,8,0,69,20,4,16,16,0,12,0,8,12,4,4,4,12
2016,4,23,7,12,8,36,16,4,0,114,45,12,32,12,4,12,4,4,12,16,4,4,12
2016,4,23,8,16,16,28,24,4,0,172,8,12,61,28,12,24,0,16,16,8,0,8,53
2016,4,23,9,28,28,102,28,86,20,221,41,94,45,82,16,65,24,16,8,20,16,287,20
2016,4,23,10,61,12,287,57,164,24,204,69,278,32,73,53,57,41,28,20,12,8,82,57
2016,4,23,11,110,36,176,69,147,184,155,,131,94,184,53,114,102,16,53,98,4,57,98
2016,4,23,12,57,24,176,77,98,172,164,32,65,53,57,36,12,77,41,12,61,16,73,49
2016,4,23,13,69,16,311,36,180,69,69,32,110,77,77,16,69,61,69,20,106,8,28,41
2016,4,23,14,65,20,229,45,82,90,90,20,90,155,135,16,41,16,45,4,77,0,12,28
2016,4,23,15,73,16,164,28,61,65,98,16,49,77,20,20,82,20,53,20,36,16,36,12
2016,4,23,16,65,12,90,53,82,159,36,,28,65,106,16,41,16,12,4,32,8,8,8
2016,4,23,17,45,57,98,98,98,139,164,49,57,53,61,4,24,20,8,0,20,12,24,8
2016,4,23,18,57,24,94,106,94,164,221,114,36,69,8,4,12,41,24,0,16,12,12,16
2016,4,23,19,36,20,118,57,82,16,315,57,32,94,143,0,8,16,4,20,8,0,12,20
2016,4,23,20,61,24,90,90,106,90,377,41,32,127,274,0,0,0,8,8,16,0,8,16
2016,4,23,21,49,8,73,82,127,61,336,65,20,127,82,0,4,4,8,20,4,0,4,16
2016,4,23,22,32,12,86,73,159,196,159,65,36,114,65,0,24,4,4,8,12,4,16,12
2016,4,23,23,49,12,73,41,131,82,258,53,16,73,32,0,16,0,0,28,16,0,16,0
2016,4,23,24,61,32,41,8,57,4,135,114,24,69,16,0,0,0,0,49,12,4,24,0
2016,4,24,1,45,0,12,8,4,0,168,98,36,12,24,0,0,0,0,36,0,0,8,4
2016,4,24,2,20,0,0,0,4,4,217,94,8,0,4,0,8,8,0,49,4,4,12,8
2016,4,24,3,8,16,0,0,0,0,176,90,4,0,4,8,12,4,0,8,0,4,32,8
2016,4,24,4,4,0,8,8,0,8,233,49,0,0,16,4,4,0,0,4,0,0,4,0
2016,4,24,5,24,4,16,4,8,4,204,61,4,0,16,4,4,0,4,0,0,0,8,0
2016,4,24,6,61,8,0,0,4,4,143,114,4,0,4,4,4,4,4,4,4,4,0,0
2016,4,24,7,20,4,16,8,4,4,168,90,4,0,4,0,12,8,0,4,0,0,0,4
2016,4,24,8,4,4,20,12,57,24,49,28,4,0,8,0,0,0,4,4,0,0,0,16
2016,4,24,9,4,0,12,12,4,12,49,266,0,8,0,0,4,0,0,0,0,4,4,4
2016,4,24,10,12,4,4,24,28,4,49,,4,0,0,4,8,4,0,0,0,4,0,0
2016,4,24,11,57,0,24,49,86,8,504,4,4,0,4,4,53,20,0,4,0,0,4,4
2016,4,24,12,184,24,168,49,65,8,135,,53,4,32,20,241,90,8,12,0,4,36,0
2016,4,24,13,192,49,733,69,106,20,69,8,82,8,57,4,180,159,36,20,12,45,159,4
2016,4,24,14,102,36,356,118,86,8,373,16,98,41,20,24,168,168,86,24,36,24,258,73
2016,4,24,15,61,45,213,98,159,61,500,,114,65,28,32,151,155,49,65,151,45,340,94
2016,4,24,16,41,45,241,127,168,82,426,,172,127,82,36,122,102,53,69,204,36,319,86
2016,4,24,17,41,24,127,98,135,53,168,4,127,135,86,61,77,45,57,24,295,41,266,94
2016,4,24,18,69,20,122,65,192,53,200,36,94,94,122,57,61,20,57,45,69,53,237,164
2016,4,24,19,41,16,98,61,192,106,500,106,168,86,155,28,32,8,24,82,65,270,98,98
2016,4,24,20,61,16,94,102,184,24,315,90,73,98,69,45,20,4,8,118,24,122,110,45
2016,4,24,21,32,20,36,147,110,57,151,127,102,49,53,16,28,0,8,131,36,16,49,20
2016,4,24,22,36,28,36,131,98,20,168,155,65,24,139,4,12,12,8,106,20,36,77,32
2016,4,24,23,41,16,36,98,77,20,307,118,94,69,139,8,24,16,4,61,36,45,82,28
2016,4,24,24,24,12,20,61,94,24,397,90,45,69,147,4,16,4,4,53,28,20,172,57
2016,4,25,1,16,53,41,114,57,77,455,57,28,53,53,0,8,0,0,61,49,32,32,36
2016,4,25,2,16,20,28,69,57,32,328,61,24,94,143,4,12,127,0,53,36,24,36,90
2016,4,25,3,32,69,53,86,24,28,229,53,24,73,61,4,45,12,0,12,53,16,49,36
2016,4,25,4,20,28,36,69,90,24,192,28,114,49,20,8,24,4,0,20,20,8,24,24
2016,4,25,5,69,28,20,49,77,90,204,24,69,45,32,8,8,0,0,28,8,12,41,41
2016,4,25,6,24,8,24,82,77,24,270,36,122,53,45,0,16,8,0,36,61,8,24,41
2016,4,25,7,24,16,82,73,41,45,180,36,82,57,106,8,24,4,0,28,69,57,24,139
2016,4,25,8,61,69,61,98,77,49,114,53,127,53,172,36,41,28,28,61,24,69,98,213
2016,4,25,9,69,32,196,164,348,32,94,69,131,69,155,16,73,36,36,36,36,1808,127,135
2016,4,25,10,65,49,245,118,307,94,188,,168,41,155,24,90,94,24,36,86,1496,110,102
2016,4,25,11,65,65,139,102,131,94,237,57,94,45,114,32,49,45,45,36,102,1102,82,69
2016,4,25,12,49,41,131,73,188,69,176,86,90,77,36,36,32,28,41,8,61,24,245,114
2016,4,25,13,20,41,98,69,110,98,151,16,82,45,36,12,20,28,36,12,61,8,184,69
2016,4,25,14,28,8,94,36,110,28,184,,77,20,41,20,49,45,36,20,61,16,90,41
2016,4,25,15,20,8,73,24,98,45,127,28,82,20,41,20,4,41,12,12,28,12,86,49
2016,4,25,16,24,4,82,28,77,28,131,28,114,69,16,8,8,36,4,4,32,8,36,36
2016,4,25,17,45,82,86,77,77,94,164,41,24,20,16,0,20,12,20,4,36,16,73,57
2016,4,25,18,16,24,98,49,196,164,192,122,49,41,41,0,4,12,8,8,20,8,94,20
2016,4,25,19,28,24,57,53,90,106,241,,28,61,65,4,8,4,4,4,41,20,36,32
2016,4,25,20,20,28,57,102,94,180,82,,28,57,188,0,12,8,4,16,77,24,36,24
2016,4,25,21,16,32,41,69,41,65,106,53,45,8,77,8,12,4,8,20,16,0,53,32
2016,4,25,22,16,12,12,49,20,32,65,,20,16,32,0,0,8,0,16,20,8,28,8
2016,4,25,23,12,4,0,28,20,28,98,,16,36,20,4,4,4,0,12,8,20,24,0
2016,4,25,24,8,4,0,12,4,41,86,,36,16,8,4,12,8,4,4,4,24,32,4
2016,4,26,1,4,4,8,24,4,4,98,,24,28,20,8,12,4,0,8,28,16,12,0
2016,4,26,2,4,0,0,12,4,16,82,,12,16,20,0,16,0,0,16,12,4,8,0
2016,4,26,3,4,20,0,8,4,8,77,,24,20,28,0,4,4,0,4,0,12,4,0
2016,4,26,4,0,4,4,4,8,16,53,8,12,20,0,0,8,4,4,0,0,8,4,4
2016,4,26,5,0,4,0,12,8,8,102,8,12,8,20,4,8,0,0,12,4,0,4,0
2016,4,26,6,0,4,0,0,4,8,73,,24,28,12,0,8,4,4,12,0,12,16,0
2016,4,26,7,4,4,0,12,45,4,122,,16,28,32,12,8,12,0,12,41,41,16,16
2016,4,26,8,41,49,28,20,49,24,254,16,110,49,225,8,49,8,28,45,24,53,53,61
2016,4,26,9,49,32,168,45,147,57,651,,131,24,147,41,24,65,24,36,20,24,53,49
2016,4,26,10,73,20,237,65,237,143,442,,28,12,295,45,28,32,16,24,41,8,45,36
2016,4,26,11,82,36,127,16,82,110,258,,49,28,57,24,53,20,32,16,41,28,61,41
2016,4,26,12,53,49,102,45,77,57,200,49,41,16,57,28,8,20,12,0,65,12,57,36
2016,4,26,13,61,41,164,65,61,53,122,,57,41,24,20,32,16,16,8,24,36,82,20
2016,4,26,14,36,24,336,41,45,98,209,,32,49,73,4,24,8,12,12,61,16,86,41
2016,4,26,15,69,20,155,65,57,86,266,32,82,12,32,4,0,12,8,8,32,36,86,20
2016,4,26,16,41,24,147,82,122,49,295,,102,24,8,12,16,28,16,8,32,20,102,32
2016,4,26,17,69,65,110,61,73,61,233,,41,12,20,0,0,12,12,0,16,8,32,24
2016,4,26,18,73,24,98,53,82,65,254,98,16,28,20,0,12,8,0,16,16,32,28,20
2016,4,26,19,45,45,151,69,82,94,168,,49,20,82,0,0,8,12,12,12,45,12,16
2016,4,26,20,65,4,155,16,49,106,262,94,8,8,16,0,0,4,8,4,16,16,8,4
2016,4,26,21,24,8,155,41,98,73,172,41,8,8,131,0,4,0,0,0,8,12,0,8
2016,4,26,22,12,12,61,32,69,73,122,,12,12,45,0,4,4,0,4,0,12,4,0
2016,4,26,23,16,12,49,16,20,8,106,,4,20,8,4,8,0,0,8,0,0,0,8
2016,4,26,24,12,0,12,8,20,20,94,,20,32,16,0,4,4,0,12,4,12,4,0
2016,4,27,1,20,4,4,20,0,4,20,,8,20,8,4,0,0,0,0,0,0,4,0
2016,4,27,2,24,0,4,8,12,8,24,4,8,8,12,0,20,0,0,0,0,0,0,0
2016,4,27,3,16,0,0,0,4,8,86,8,8,16,12,4,0,4,0,12,0,4,8,0
2016,4,27,4,4,0,0,0,8,8,45,,20,36,4,4,0,0,4,32,0,0,4,12
2016,4,27,5,41,8,12,4,8,4,57,,4,8,0,0,0,0,0,20,0,8,143,0
2016,4,27,6,32,0,45,8,8,4,41,,4,12,4,0,0,8,0,4,0,4,307,0
2016,4,27,7,49,24,53,36,45,20,24,,4,36,0,0,12,0,0,24,4,12,172,4
2016,4,27,8,139,41,192,28,65,57,36,,20,49,36,8,16,8,4,118,8,12,114,49
2016,4,27,9,106,36,377,69,86,16,139,,53,28,36,20,86,24,0,12,16,8,28,82
2016,4,27,10,86,61,364,77,106,12,168,,528,57,28,20,61,32,16,28,36,90,196,57
2016,4,27,11,86,28,184,114,467,16,229,,426,53,4,24,98,209,16,32,45,209,49,61
2016,4,27,12,41,12,159,86,82,16,69,,619,77,0,28,49,90,28,16,36,77,98,36
2016,4,27,13,36,16,106,73,77,8,200,,229,57,20,16,49,49,28,32,20,49,73,77
2016,4,27,14,69,24,106,106,94,0,164,,180,36,24,8,20,20,24,28,36,36,106,53
2016,4,27,15,20,28,98,57,65,0,127,,159,12,159,4,28,28,4,4,20,20,73,4
2016,4,27,16,28,20,90,36,127,16,204,,184,28,36,8,4,28,12,20,8,16,340,45
2016,4,27,17,36,8,94,53,225,4,57,,258,12,41,12,20,32,20,20,12,28,69,12
2016,4,27,18,53,8,53,53,176,4,12,4,77,20,8,8,4,4,0,0,0,36,32,8
2016,4,27,19,16,0,98,24,102,4,24,8,8,4,4,4,12,4,0,4,0,4,49,8
2016,4,27,20,16,0,61,32,98,0,0,4,12,4,0,0,12,0,0,0,0,12,4,4
2016,4,27,21,24,0,57,12,32,0,8,,4,12,0,8,4,0,0,0,4,0,0,8
2016,4,27,22,32,4,41,8,41,0,16,16,16,0,4,4,20,0,0,4,8,8,12,8
2016,4,27,23,12,0,45,12,32,0,4,,8,12,0,0,8,0,0,12,0,8,8,8
2016,4,27,24,4,0,57,4,0,4,4,,0,0,8,0,4,0,0,12,0,0,0,12
2016,4,28,1,8,0,16,8,8,0,12,0,0,0,0,8,0,0,4,0,0,4,0,0
2016,4,28,2,12,0,16,8,20,110,4,0,0,0,0,0,0,4,0,0,0,0,0,4
2016,4,28,3,0,0,12,4,8,20,8,4,4,4,0,0,4,4,0,0,0,0,0,4
2016,4,28,4,4,0,0,8,12,20,4,8,0,0,0,0,8,0,0,4,0,0,0,8
2016,4,28,5,,0,4,0,0,8,0,,0,0,0,4,4,0,0,0,0,0,0,4
2016,4,28,6,0,0,0,0,4,0,0,,0,0,0,0,4,8,0,0,0,0,4,4
2016,4,28,7,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
2016,4,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,4,28,9,0,0,0,0,0,0,0,4,0,0,4,0,8,4,0,0,0,4,0,0
2016,4,28,10,0,4,0,0,0,0,0,,0,4,4,0,4,4,0,0,0,0,0,4
2016,4,28,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,4,12
2016,4,28,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
2016,4,28,13,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,16,0,0
2016,4,28,14,0,0,0,0,0,0,0,,0,0,4,0,0,8,4,0,0,0,0,8
2016,4,28,15,0,0,0,0,0,0,0,0,0,0,4,0,4,45,0,0,0,4,0,4
2016,4,28,16,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,4,4,0,12
2016,4,28,17,16,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2016,4,28,18,0,8,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,8
2016,4,28,19,4,8,0,0,0,0,0,0,0,0,8,0,4,0,0,4,0,4,4,0
2016,4,28,20,0,0,0,0,0,0,0,,0,0,4,0,4,0,0,0,0,0,0,0
2016,4,28,21,0,4,0,0,0,0,0,,4,0,4,0,0,4,0,4,0,0,0,8
2016,4,28,22,0,0,0,0,0,0,4,,4,0,0,0,0,0,0,0,0,0,0,4
2016,4,28,23,0,0,0,0,0,4,24,8,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,28,24,4,0,0,0,0,12,32,4,0,0,4,0,0,0,0,0,0,0,0,0
2016,4,29,1,0,0,4,0,0,12,41,12,4,32,12,0,0,0,0,0,0,0,0,4
2016,4,29,2,0,0,0,4,0,4,110,12,8,45,4,0,4,0,0,4,0,0,4,0
2016,4,29,3,0,0,0,0,0,12,213,377,4,57,12,0,4,0,0,12,0,0,8,0
2016,4,29,4,0,4,0,0,0,8,200,102,24,110,8,8,36,4,4,4,0,8,24,0
2016,4,29,5,0,0,0,0,8,0,328,4,102,151,20,36,69,4,24,24,0,0,49,0
2016,4,29,6,20,41,0,0,61,4,393,20,73,110,24,20,24,0,12,16,0,20,65,0
2016,4,29,7,49,57,73,36,36,0,389,41,45,98,20,8,32,41,12,28,24,12,57,24
2016,4,29,8,184,61,340,102,65,12,282,118,16,147,94,12,24,159,16,4,28,16,98,61
2016,4,29,9,192,53,438,188,36,8,192,12,24,143,16,4,41,192,8,16,28,16,118,36
2016,4,29,10,118,36,307,90,53,0,102,151,12,57,36,4,20,180,20,12,57,0,172,147
2016,4,29,11,192,28,164,77,36,4,159,204,20,73,41,0,49,159,24,36,86,8,122,98
2016,4,29,12,57,32,98,49,36,8,446,434,77,135,45,4,20,106,16,24,61,20,250,82
