年,月,日,時,水戸,つくば,笠間,宇都宮,栃木林業,日光,前橋,子持,さいたま,飯能,寄居,船橋,市原,山武,君津,小平,高尾,横浜,川崎,厚木
2014,4,24,18,8,16,541,8,82,69,20,32,20,98,28,16,8,20,4,12,65,77,32,28
2014,4,24,19,8,32,680,32,57,57,118,24,20,106,86,12,28,4,24,4,69,36,20,49
2014,4,24,20,4,28,36,36,53,102,180,114,20,20,36,16,8,8,8,4,20,53,28,45
2014,4,24,21,8,12,8,45,45,98,118,110,16,32,69,24,12,16,4,12,20,8,0,28
2014,4,24,22,12,12,0,69,41,49,65,53,20,24,127,8,4,12,0,4,4,4,12,73
2014,4,24,23,4,16,12,49,8,20,69,57,12,36,45,12,24,8,0,8,4,8,12,49
2014,4,24,24,4,0,16,28,41,24,86,45,8,98,41,41,8,20,4,4,8,8,8,20
2014,4,25,1,8,0,16,24,16,0,61,28,16,57,36,24,8,32,0,12,24,4,41,41
2014,4,25,2,12,4,41,77,32,4,102,20,8,65,57,8,0,12,0,24,12,0,12,8
2014,4,25,3,28,8,28,49,45,4,49,20,16,53,41,16,4,41,0,20,12,16,16,0
2014,4,25,4,8,16,36,20,28,0,98,53,36,16,45,12,4,36,0,28,8,28,8,4
2014,4,25,5,8,12,41,36,36,0,90,49,24,28,28,4,16,4,0,32,0,12,0,0
2014,4,25,6,36,8,106,65,20,0,77,57,49,28,20,36,4,20,0,57,16,8,20,4
2014,4,25,7,86,24,45,114,73,0,86,82,82,61,53,32,24,36,8,73,57,65,69,69
2014,4,25,8,176,24,82,90,106,12,118,32,98,122,127,53,28,49,16,69,135,53,86,155
2014,4,25,9,127,16,110,110,106,20,131,53,135,122,82,57,41,86,28,65,262,73,82,77
2014,4,25,10,69,36,110,86,77,86,90,32,619,118,65,32,65,131,16,65,213,106,53,106
2014,4,25,11,49,24,86,49,73,98,45,28,61,143,69,24,77,36,8,49,94,65,69,77
2014,4,25,12,36,32,90,82,61,12,28,53,82,102,65,32,65,41,0,24,135,61,57,20
2014,4,25,13,49,41,118,49,49,36,12,41,20,61,24,8,28,28,12,8,82,82,53,41
2014,4,25,14,24,16,90,82,53,12,8,32,45,73,36,16,4,28,16,16,57,69,16,24
2014,4,25,15,24,16,82,57,61,16,16,8,24,69,28,16,12,16,0,12,69,65,16,36
2014,4,25,16,24,32,20,53,65,32,36,20,28,45,41,28,16,24,12,4,98,24,16,61
2014,4,25,17,20,20,32,77,106,16,36,61,20,94,24,8,4,28,24,4,41,45,16,41
2014,4,25,18,12,41,49,139,61,94,28,53,24,61,49,4,49,8,57,28,77,53,12,45
2014,4,25,19,53,20,139,155,94,36,90,147,12,94,36,12,41,12,36,12,122,73,32,20
2014,4,25,20,32,0,127,94,49,4,118,168,12,61,127,20,28,12,36,20,98,8,8,41
2014,4,25,21,32,28,110,73,151,28,86,86,16,36,159,12,12,4,12,8,16,20,0,41
2014,4,25,22,20,12,168,65,114,4,102,65,32,24,213,8,8,8,8,12,24,8,16,61
2014,4,25,23,32,16,86,110,49,4,82,57,12,45,155,8,8,0,0,4,24,8,16,12
2014,4,25,24,32,16,135,77,102,16,57,61,12,20,176,0,4,12,0,8,8,4,8,4
2014,4,26,1,16,8,135,102,65,0,114,32,20,49,28,4,8,8,4,45,20,0,8,8
2014,4,26,2,20,12,98,69,45,0,106,32,28,49,32,8,8,28,0,28,16,0,8,0
2014,4,26,3,16,8,36,53,65,8,127,28,12,16,24,12,24,12,0,61,12,12,86,4
2014,4,26,4,8,24,41,45,36,0,118,69,41,45,28,24,0,12,0,65,32,16,28,4
2014,4,26,5,24,32,24,86,45,0,172,49,20,24,32,45,12,12,0,36,12,20,20,4
2014,4,26,6,49,20,53,82,28,4,98,45,32,20,45,32,0,36,0,73,8,32,16,0
2014,4,26,7,82,41,49,94,73,0,118,131,28,82,147,36,28,28,4,49,143,65,49,41
2014,4,26,8,139,36,73,131,86,0,45,12,94,114,164,102,36,49,12,41,127,65,90,98
2014,4,26,9,110,24,77,151,53,28,90,49,110,86,77,73,106,69,16,36,98,90,86,122
2014,4,26,10,77,65,131,77,69,8,69,32,114,69,86,53,49,106,32,94,135,65,49,86
2014,4,26,11,73,24,147,61,151,0,45,32,49,131,41,36,36,32,32,61,200,73,12,94
2014,4,26,12,32,16,69,77,61,20,24,110,61,69,53,24,45,28,20,20,135,61,53,41
2014,4,26,13,32,36,69,69,77,24,36,20,53,20,24,36,28,16,12,0,127,57,36,41
2014,4,26,14,16,24,73,49,86,45,45,45,8,82,32,32,12,16,8,12,86,53,36,41
2014,4,26,15,20,24,57,82,53,12,28,20,20,36,20,4,4,8,8,0,69,12,16,28
2014,4,26,16,45,24,8,106,94,16,32,8,41,57,32,28,8,28,24,0,65,41,12,41
2014,4,26,17,28,12,20,94,147,8,28,12,45,41,0,20,8,16,20,12,65,41,16,20
2014,4,26,18,24,20,20,176,147,32,28,16,20,20,41,4,8,12,12,12,94,24,20,36
2014,4,26,19,36,20,41,69,114,24,53,61,49,53,94,12,24,0,36,16,106,12,12,20
2014,4,26,20,28,24,94,86,135,8,57,122,12,45,262,16,0,4,8,28,73,8,4,57
2014,4,26,21,24,24,77,73,73,4,61,86,4,28,155,12,4,0,4,4,16,20,4,45
2014,4,26,22,41,4,135,49,49,4,28,65,4,65,106,12,8,0,0,0,12,12,0,32
2014,4,26,23,8,24,57,69,20,4,36,24,8,36,122,36,0,8,0,0,8,16,0,4
2014,4,26,24,32,8,61,45,36,0,49,36,8,,98,12,0,0,0,4,20,12,0,12
2014,4,27,1,16,4,36,69,8,0,41,24,4,45,36,0,8,4,0,12,45,4,8,8
2014,4,27,2,20,0,45,57,20,4,77,20,24,12,28,8,4,0,0,0,12,4,4,8
2014,4,27,3,0,0,28,16,45,0,65,20,4,24,32,8,0,8,0,12,4,0,4,8
2014,4,27,4,4,0,53,41,28,0,151,65,8,36,16,0,0,8,0,8,24,0,12,4
2014,4,27,5,12,4,49,12,12,0,180,73,8,20,28,0,0,0,0,12,4,0,4,0
2014,4,27,6,28,0,32,0,45,4,90,164,20,24,0,0,0,4,0,32,36,4,4,0
2014,4,27,7,16,12,20,20,110,0,131,102,24,73,32,0,0,32,4,16,53,118,8,49
2014,4,27,8,36,12,36,73,45,0,106,36,102,61,102,8,4,28,8,36,41,20,24,41
2014,4,27,9,36,28,82,49,77,24,41,24,61,77,94,4,45,49,8,41,28,49,36,28
2014,4,27,10,77,24,200,65,41,53,65,28,49,45,41,4,20,65,8,16,143,86,20,28
2014,4,27,11,57,24,172,57,90,65,8,12,20,36,24,16,24,69,4,16,229,73,20,73
2014,4,27,12,28,32,69,77,94,69,24,8,32,53,24,20,0,32,0,16,106,61,45,28
2014,4,27,13,32,0,106,77,53,53,16,12,69,32,12,16,12,28,0,28,127,24,16,32
2014,4,27,14,24,20,32,102,45,20,20,12,12,36,20,16,4,41,8,8,168,24,65,4
2014,4,27,15,28,12,32,86,28,12,16,20,57,61,16,4,4,41,12,28,164,45,45,36
2014,4,27,16,28,16,41,94,20,12,36,8,49,73,24,16,16,49,20,49,90,45,4,16
2014,4,27,17,24,20,20,131,61,16,32,28,45,69,16,20,20,65,12,20,86,61,20,45
2014,4,27,18,45,53,65,143,49,41,86,41,16,49,12,4,8,36,24,32,147,24,12,41
2014,4,27,19,82,16,245,94,155,69,82,151,28,20,77,8,16,57,20,12,221,53,4,41
2014,4,27,20,106,4,393,127,94,41,122,151,16,61,65,4,8,16,8,8,164,77,0,90
2014,4,27,21,45,24,504,106,127,41,90,110,12,94,69,0,0,12,4,20,,20,8,122
2014,4,27,22,57,8,442,49,98,4,122,69,32,,53,4,0,8,4,12,204,12,41,106
2014,4,27,23,49,4,184,65,61,4,135,61,16,131,12,8,8,4,20,4,164,8,16,53
2014,4,27,24,53,4,114,24,45,0,65,53,36,102,36,8,12,0,4,28,86,20,12,41
2014,4,28,1,16,16,86,8,32,0,98,45,36,65,61,0,4,4,0,12,49,12,16,20
2014,4,28,2,8,8,24,8,28,0,192,61,65,61,65,8,20,0,0,24,53,4,0,36
2014,4,28,3,8,8,32,8,36,0,114,86,57,57,36,0,4,8,0,20,86,28,12,28
2014,4,28,4,4,12,24,16,12,0,151,94,32,45,45,0,0,0,0,53,77,45,0,36
2014,4,28,5,4,8,77,12,28,0,164,94,8,36,28,0,4,8,0,94,28,16,4,16
2014,4,28,6,36,12,180,32,20,8,188,184,28,49,57,8,4,8,0,24,77,180,16,28
2014,4,28,7,127,12,131,49,82,12,188,114,118,73,57,8,4,45,12,151,94,94,32,61
2014,4,28,8,184,41,106,110,118,32,147,118,86,139,94,12,8,73,20,172,69,53,16,147
2014,4,28,9,114,24,217,61,180,24,94,151,61,188,77,16,8,90,8,122,102,102,28,135
2014,4,28,10,143,16,155,73,287,53,127,94,94,127,122,12,0,86,0,65,139,90,20,110
2014,4,28,11,127,53,188,53,209,24,135,57,106,94,118,12,4,53,4,102,69,45,41,77
2014,4,28,12,159,82,69,114,200,28,77,41,77,77,94,4,8,61,0,73,86,82,28,45
2014,4,28,13,106,73,168,98,422,24,98,24,41,77,86,12,16,24,4,53,188,36,16,41
2014,4,28,14,106,16,323,57,176,12,73,49,57,65,36,8,20,45,4,49,122,82,8,49
2014,4,28,15,53,24,77,135,106,12,86,20,65,282,20,20,12,41,4,8,61,57,28,28
2014,4,28,16,65,16,98,139,90,0,32,45,32,77,16,8,4,32,12,8,86,168,41,20
2014,4,28,17,82,24,352,86,69,8,53,28,24,32,4,8,8,73,20,73,90,94,41,28
2014,4,28,18,36,28,102,94,147,12,110,41,57,20,20,16,24,57,4,16,82,241,36,24
2014,4,28,19,57,16,200,90,106,24,94,86,36,53,65,8,16,45,4,24,139,159,90,73
2014,4,28,20,86,8,389,61,82,24,110,53,8,36,77,8,0,65,0,28,127,28,20,49
2014,4,28,21,73,8,164,49,53,20,57,49,16,8,77,4,0,12,0,16,73,20,28,270
2014,4,28,22,82,4,303,41,82,4,73,53,24,20,36,8,0,16,8,41,147,69,16,32
2014,4,28,23,73,8,102,20,77,24,73,57,36,28,69,0,4,28,4,61,20,16,12,45
2014,4,28,24,57,16,122,20,53,16,28,69,69,73,49,4,0,20,8,36,24,8,12,49
2014,4,29,1,41,8,86,24,28,16,86,28,69,45,86,0,8,16,0,24,32,16,20,36
2014,4,29,2,16,4,57,61,24,8,49,49,16,73,20,8,0,12,12,12,16,28,12,49
2014,4,29,3,12,4,57,36,57,12,82,65,24,24,28,0,16,4,0,32,65,8,8,45
2014,4,29,4,90,0,139,16,28,20,82,16,12,28,16,0,0,4,0,16,20,110,16,12
2014,4,29,5,86,8,106,32,16,20,57,24,8,16,16,16,16,8,8,0,32,36,12,28
2014,4,29,6,151,0,303,28,32,24,41,41,4,12,20,16,16,4,0,28,12,53,12,28
2014,4,29,7,168,16,356,188,53,12,118,32,28,53,32,20,20,4,4,4,49,90,28,53
2014,4,29,8,135,41,1119,122,28,12,98,53,57,69,28,94,41,28,0,77,61,86,57,118
2014,4,29,9,65,49,336,180,127,16,53,32,114,98,32,69,41,20,0,49,69,16,45,73
2014,4,29,10,77,32,332,245,168,12,61,36,147,266,41,45,45,114,8,102,61,102,53,82
2014,4,29,11,61,20,192,221,364,8,65,57,135,139,53,61,24,53,8,98,45,28,36,106
2014,4,29,12,57,28,94,172,352,8,69,32,164,196,86,32,4,12,12,106,61,110,24,49
2014,4,29,13,69,8,69,98,393,32,28,20,200,82,49,28,12,28,24,69,102,41,28,16
2014,4,29,14,28,8,65,53,155,28,69,16,86,258,24,36,73,28,4,53,118,24,28,8
2014,4,29,15,4,8,122,90,73,106,49,28,323,122,73,28,24,8,8,94,135,41,12,24
2014,4,29,16,28,24,41,61,164,73,61,41,86,41,36,32,16,16,4,20,61,65,49,8
2014,4,29,17,12,16,69,28,122,65,45,16,159,4,69,8,4,8,0,12,28,57,28,8
2014,4,29,18,12,16,16,49,168,65,61,12,168,16,0,8,0,8,4,0,36,8,8,24
2014,4,29,19,4,0,32,4,106,36,49,24,77,12,32,4,0,12,8,12,45,16,4,8
2014,4,29,20,20,8,65,12,49,0,45,8,164,0,12,12,12,20,0,4,36,4,0,12
2014,4,29,21,12,0,28,12,41,4,16,0,143,8,12,0,0,0,0,16,12,12,0,12
2014,4,29,22,12,0,4,16,713,0,4,8,4,0,12,4,4,4,0,4,36,0,0,36
2014,4,29,23,8,4,24,12,20,16,16,12,0,4,12,8,4,4,0,0,20,4,4,0
2014,4,29,24,4,0,0,73,8,0,8,4,0,0,4,12,12,4,0,4,12,4,12,0
2014,4,30,1,0,0,0,12,12,0,8,4,4,0,12,4,24,4,0,0,16,0,16,4
2014,4,30,2,4,0,8,0,20,0,8,0,0,4,4,0,4,4,4,0,4,4,8,0
2014,4,30,3,0,4,0,28,0,0,4,12,0,0,8,0,0,0,0,0,8,4,0,0
2014,4,30,4,0,0,0,8,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4,12
2014,4,30,5,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,4
2014,4,30,6,12,0,0,0,0,4,4,0,0,8,0,4,0,0,0,0,0,0,0,0
2014,4,30,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,30,8,12,0,4,0,0,8,4,0,0,0,12,4,0,4,4,0,0,0,0,8
2014,4,30,9,4,4,12,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,8,12
2014,4,30,10,16,4,0,12,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,12
2014,4,30,11,12,4,4,0,4,0,0,4,0,32,0,8,0,0,0,0,0,4,0,0
2014,4,30,12,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,8,0,4,0
2014,4,30,13,4,4,0,0,0,0,4,0,4,4,0,12,8,12,0,4,0,0,4,0
2014,4,30,14,28,8,8,0,0,0,4,0,4,0,0,12,4,4,0,0,0,0,0,0
2014,4,30,15,16,8,4,8,0,0,0,0,0,0,4,28,0,16,0,0,0,0,0,0
2014,4,30,16,0,0,0,0,0,0,8,4,0,8,0,0,0,0,0,8,0,0,0,0
2014,4,30,17,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0
2014,4,30,18,4,0,12,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0
2014,4,30,19,0,0,0,4,0,0,106,0,0,0,0,4,0,4,0,0,0,0,0,0
2014,4,30,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
2014,4,30,21,4,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,4,0
2014,4,30,22,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,0,0,0,0
2014,4,30,23,16,4,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0
2014,4,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,5,1,1,0,0,0,4,0,0,0,0,4,0,8,0,4,0,0,4,0,0,4,0
2014,5,1,2,0,12,0,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0
2014,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0
2014,5,1,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,8
2014,5,1,5,0,0,0,0,4,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0
2014,5,1,6,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
2014,5,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014,5,1,8,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2014,5,1,9,0,0,0,0,0,4,8,0,24,16,4,12,8,0,0,16,36,16,8,32
2014,5,1,10,8,4,8,0,0,4,20,4,28,8,20,28,12,0,0,20,32,12,20,32
2014,5,1,11,8,20,12,8,4,0,32,24,32,16,61,0,16,20,0,24,53,45,20,28
2014,5,1,12,24,24,98,41,36,8,24,41,36,49,106,16,8,41,4,32,110,32,24,53
2014,5,1,13,57,41,94,24,164,8,8,94,28,28,41,12,0,147,4,12,151,36,8,45
2014,5,1,14,45,49,127,28,250,32,16,90,16,24,45,4,16,90,16,16,90,20,20,24
2014,5,1,15,36,41,106,86,209,16,73,61,28,69,24,4,8,73,0,4,98,12,16,45
2014,5,1,16,32,16,49,57,122,0,24,12,32,73,86,0,8,73,0,24,188,36,24,20
2014,5,1,17,77,28,114,57,12,0,53,12,57,188,36,8,4,32,4,20,348,24,20,41
2014,5,1,18,36,16,65,4,0,4,28,0,12,32,41,16,8,36,8,16,196,28,36,49
2014,5,1,19,8,0,8,24,36,0,36,0,8,94,16,20,0,53,0,8,36,49,16,77
2014,5,1,20,8,4,8,28,49,16,45,0,12,122,12,20,8,82,12,20,32,57,16,45
2014,5,1,21,8,0,0,8,57,0,172,4,32,28,20,8,12,36,8,8,8,24,73,61
2014,5,1,22,20,4,0,41,69,0,53,4,20,12,8,4,32,28,12,41,24,16,57,32
2014,5,1,23,8,4,4,49,57,0,12,16,8,28,4,8,4,4,4,12,0,12,24,28
2014,5,1,24,28,4,8,36,57,4,28,16,4,12,8,0,12,0,0,8,8,12,4,41
2014,5,2,1,4,0,4,4,0,8,28,77,4,16,8,20,8,4,0,8,28,20,8,41
2014,5,2,2,4,8,0,20,0,4,16,41,4,4,0,8,4,4,4,12,16,8,12,4
2014,5,2,3,0,12,0,12,4,20,0,69,8,16,0,8,4,4,0,4,16,4,12,8
2014,5,2,4,4,4,4,12,0,8,8,28,20,8,4,24,4,0,4,8,0,8,12,12
2014,5,2,5,12,0,0,0,0,24,0,20,24,4,0,8,20,4,4,4,4,8,16,24
2014,5,2,6,4,4,0,0,0,8,8,53,12,16,8,0,12,0,0,12,16,0,8,8
2014,5,2,7,8,4,0,16,45,16,0,94,12,77,8,49,36,8,12,24,57,73,8,16
2014,5,2,8,16,12,20,8,32,4,8,147,159,86,16,4,28,53,4,28,32,61,12,57
2014,5,2,9,8,41,53,24,311,8,69,86,24,61,53,77,24,61,12,16,28,4,16,77
2014,5,2,10,12,53,188,20,615,32,49,61,24,102,20,73,32,82,24,16,49,28,12,24
2014,5,2,11,20,20,61,0,360,24,90,32,4,41,28,86,57,49,20,12,45,24,24,41
2014,5,2,12,86,32,20,69,274,24,45,61,20,45,90,73,20,49,57,24,49,24,36,24
2014,5,2,13,32,20,24,69,364,49,16,12,24,32,36,57,4,49,20,12,45,98,32,24
2014,5,2,14,12,24,20,65,164,20,32,41,12,24,24,16,4,12,12,8,53,41,20,28
2014,5,2,15,49,12,49,73,225,12,53,28,24,24,28,12,12,28,12,24,41,28,24,20
2014,5,2,16,45,20,94,122,241,8,315,24,24,32,45,8,24,16,24,0,28,16,16,12
2014,5,2,17,36,32,287,114,528,32,90,16,32,45,28,12,16,16,12,8,24,106,28,20
2014,5,2,18,41,53,254,82,434,20,69,20,16,12,32,8,8,20,8,4,36,102,20,28
2014,5,2,19,45,49,135,114,254,53,49,28,20,32,8,16,28,0,4,0,49,45,4,20
2014,5,2,20,36,20,65,122,373,20,65,16,45,24,4,4,4,4,8,12,24,8,12,16
2014,5,2,21,61,8,61,73,356,4,28,28,8,28,20,32,12,12,8,4,8,8,4,36
2014,5,2,22,24,4,28,94,155,16,8,24,20,36,20,4,4,0,0,36,12,4,0,24
2014,5,2,23,24,12,24,65,213,4,69,8,24,28,53,0,8,24,0,41,45,0,8,36
2014,5,2,24,12,12,12,36,147,0,94,28,32,57,20,12,12,20,0,53,4,0,28,8
2014,5,3,1,28,0,20,32,86,12,86,49,57,32,20,8,4,28,0,41,24,12,12,12
2014,5,3,2,20,12,16,73,258,0,57,53,41,24,32,4,24,20,0,16,20,4,16,4
2014,5,3,3,0,12,45,57,114,0,82,24,28,32,4,4,16,20,0,73,16,16,8,4
2014,5,3,4,16,4,49,57,53,4,90,49,53,20,28,16,8,12,0,45,8,0,8,0
2014,5,3,5,4,8,24,24,65,0,61,41,24,20,36,8,4,0,0,45,32,8,16,8
2014,5,3,6,36,16,0,77,94,0,36,24,49,45,41,20,4,20,0,69,24,8,12,4
2014,5,3,7,65,16,41,65,53,0,57,36,53,41,61,65,16,49,16,49,36,53,61,61
2014,5,3,8,86,24,16,65,73,4,73,4,57,32,90,61,16,49,45,61,86,49,114,65
2014,5,3,9,82,20,69,61,1197,20,49,73,41,143,57,61,24,122,36,28,57,28,53,94
2014,5,3,10,57,32,135,45,865,24,36,49,73,176,36,41,20,77,24,20,28,32,16,49
2014,5,3,11,69,49,106,41,368,16,32,28,28,110,45,61,32,73,24,16,86,49,32,53
2014,5,3,12,32,41,90,36,196,49,41,20,57,102,49,45,20,36,4,8,61,45,45,20
2014,5,3,13,24,24,24,53,106,8,28,41,24,36,28,16,0,53,24,4,69,49,32,53
2014,5,3,14,32,8,36,32,184,16,57,16,24,53,24,12,16,53,16,12,73,53,20,65
2014,5,3,15,41,24,28,86,118,20,24,86,53,61,12,32,16,159,24,32,94,36,24,61
2014,5,3,16,53,16,41,77,258,20,57,77,73,53,36,20,16,106,20,61,143,45,8,65
2014,5,3,17,53,8,77,20,241,61,213,53,49,45,24,20,16,53,8,16,122,36,16,53
2014,5,3,18,86,20,73,176,168,49,233,69,106,147,77,0,4,102,32,57,114,49,8,49
2014,5,3,19,106,20,352,53,20,24,262,,86,192,36,20,28,114,45,61,204,36,28,98
2014,5,3,20,151,82,225,12,94,0,131,,98,90,24,28,8,135,20,41,196,20,53,209
2014,5,3,21,69,69,65,16,24,4,184,20,102,102,24,127,24,172,12,32,110,155,168,159
2014,5,3,22,12,122,32,32,77,4,196,28,53,176,57,180,127,328,0,28,151,90,41,106
2014,5,3,23,12,20,61,53,32,4,127,16,32,114,16,102,61,217,73,36,36,65,57,77
2014,5,3,24,61,61,135,32,57,28,53,32,24,69,4,20,41,106,65,32,32,102,118,90
2014,5,4,1,90,106,135,28,110,4,12,28,41,57,4,61,24,32,20,16,41,82,69,41
2014,5,4,2,32,12,98,32,86,0,28,24,32,36,16,45,12,20,24,8,16,20,90,32
2014,5,4,3,45,8,118,49,41,8,20,82,98,98,20,53,57,61,32,4,12,20,86,28
2014,5,4,4,82,24,110,69,98,4,28,90,16,53,32,110,41,98,36,16,0,77,114,61
2014,5,4,5,106,24,147,114,82,20,12,139,24,57,65,139,41,90,53,8,16,61,53,41
2014,5,4,6,213,53,82,110,41,45,16,131,32,110,28,73,36,57,49,12,41,86,57,20
2014,5,4,7,164,28,98,102,86,8,32,118,49,90,20,106,57,98,32,28,110,200,61,90
2014,5,4,8,176,65,114,77,86,32,53,77,41,102,8,73,57,229,69,20,69,36,102,110
2014,5,4,9,164,73,69,98,86,16,53,82,41,122,61,139,82,209,45,16,82,86,73,65
2014,5,4,10,155,98,106,110,61,8,53,49,73,82,24,98,41,159,49,12,94,135,57,73
2014,5,4,11,118,61,118,77,61,8,73,45,82,139,24,82,82,110,53,24,61,94,86,41
2014,5,4,12,82,65,328,151,151,12,45,90,82,90,28,69,41,122,36,20,41,90,57,32
2014,5,4,13,77,61,315,106,82,12,82,69,49,82,32,49,24,86,24,36,65,61,49,28
2014,5,4,14,69,53,65,86,90,12,49,49,69,82,32,32,24,65,16,24,57,65,295,41
2014,5,4,15,73,53,69,36,61,20,98,28,57,20,28,20,16,53,24,16,73,110,65,36
2014,5,4,16,41,77,41,94,77,24,61,45,61,28,16,36,8,41,49,20,28,86,28,4
2014,5,4,17,53,65,45,57,102,20,61,65,41,41,24,16,12,36,28,4,49,49,12,24
2014,5,4,18,61,36,1877,53,151,41,49,61,24,20,36,32,16,61,28,16,24,45,20,24
2014,5,4,19,36,36,1271,57,73,53,49,69,28,36,53,24,20,36,12,36,28,12,20,8
2014,5,4,20,65,12,627,57,114,102,77,53,20,20,8,4,24,57,16,24,20,49,8,8
2014,5,4,21,24,24,225,36,61,57,41,36,32,24,12,4,8,36,20,12,12,12,28,12
2014,5,4,22,20,32,16,36,16,32,16,69,0,4,41,0,12,16,0,4,4,8,16,16
2014,5,4,23,41,24,8,41,45,16,41,36,4,12,16,8,4,12,0,4,4,12,4,4
2014,5,4,24,20,16,4,24,20,20,41,36,0,12,32,24,8,12,0,0,4,4,16,8
2014,5,5,1,12,4,4,28,16,16,45,41,0,16,4,12,4,0,0,4,8,0,0,4
2014,5,5,2,12,8,12,16,12,8,24,12,8,20,8,8,0,4,0,4,12,24,20,8
2014,5,5,3,12,4,4,20,24,12,24,24,4,4,24,0,8,8,0,4,0,8,8,8
2014,5,5,4,4,8,8,20,12,20,4,12,0,24,28,0,4,4,0,4,24,8,4,12
2014,5,5,5,8,8,8,8,8,24,24,20,8,8,,0,8,0,0,16,32,0,12,24
2014,5,5,6,16,0,4,12,8,0,20,20,0,16,12,12,4,0,0,0,4,8,8,16
2014,5,5,7,12,4,8,12,16,4,45,32,8,24,4,8,4,8,0,12,24,0,0,45
2014,5,5,8,20,12,16,41,41,0,41,8,8,28,45,12,8,12,0,20,45,0,4,24
2014,5,5,9,20,24,16,110,8,4,20,24,16,57,106,8,0,24,41,12,36,36,12,20
2014,5,5,10,12,41,8,36,65,12,24,24,20,53,45,20,0,8,4,24,24,82,0,32
2014,5,5,11,8,49,45,69,61,0,28,20,4,41,36,0,0,0,0,16,12,188,4,8
2014,5,5,12,8,57,8,28,20,0,20,12,90,86,69,4,8,4,8,8,24,377,49,20
2014,5,5,13,0,16,8,36,4,0,12,8,61,86,61,4,8,0,12,8,8,127,45,8
2014,5,5,14,4,4,8,20,4,0,24,4,553,41,24,12,4,0,4,12,8,114,8,8
2014,5,5,15,4,8,0,65,16,0,184,8,467,28,24,4,4,4,8,20,0,114,8,16
2014,5,5,16,4,32,0,159,61,0,16,4,184,41,82,4,0,8,24,12,0,61,8,0
2014,5,5,17,8,16,16,65,36,0,12,4,65,32,4,8,0,8,0,24,4,24,0,4
2014,5,5,18,8,49,16,53,4,0,36,8,184,57,20,0,4,4,0,12,12,0,8,8
2014,5,5,19,4,20,8,32,8,0,20,0,61,8,24,0,0,16,0,0,0,8,8,12
2014,5,5,20,12,8,12,28,8,0,12,8,20,20,41,4,4,4,0,0,8,0,0,0
2014,5,5,21,16,4,0,28,12,4,4,8,4,8,16,8,4,0,0,0,4,45,20,0
2014,5,5,22,20,4,8,8,12,0,4,0,4,16,4,0,4,12,0,0,4,8,4,8
2014,5,5,23,8,4,4,8,0,4,12,0,20,12,4,8,4,0,0,4,45,0,0,8
2014,5,5,24,16,16,4,8,8,0,24,0,12,0,4,4,4,8,0,4,0,0,20,0
2014,5,6,1,41,4,16,24,57,4,16,0,4,4,8,8,0,0,0,4,16,8,12,106
2014,5,6,2,20,8,16,69,98,0,8,4,4,12,12,0,0,12,0,0,8,16,0,8
2014,5,6,3,28,4,4,65,143,0,8,4,12,20,4,0,0,8,4,0,28,0,0,0
2014,5,6,4,8,4,41,4,20,0,12,8,20,4,8,0,0,4,4,8,0,4,4,0
2014,5,6,5,0,12,4,8,16,0,4,4,12,12,4,4,0,0,0,4,4,0,4,4
2014,5,6,6,8,0,8,4,8,0,8,32,8,36,16,0,0,8,0,20,4,0,4,0
2014,5,6,7,16,8,0,24,4,0,8,12,8,20,12,4,4,12,0,4,57,4,24,0
2014,5,6,8,4,0,4,45,20,4,53,20,12,8,12,8,4,53,4,4,12,4,4,8
2014,5,6,9,0,0,4,90,69,4,41,24,61,131,24,12,8,24,0,49,20,8,41,73
2014,5,6,10,16,4,4,45,65,4,77,32,49,86,8,0,8,8,4,16,12,69,0,32
2014,5,6,11,8,24,4,32,86,8,45,53,0,90,8,0,20,16,0,24,24,12,0,45
2014,5,6,12,8,0,0,36,90,4,12,36,4,73,12,0,16,4,8,0,32,4,0,28
